x;y;causa;data
305,114864; 74,87501;accident;1999-05-14
 74,914989;134,87501;intentional;1999-05-14
 94,874986;154,87498;accident;1999-05-15
 84,914975;224,87501;accident;1999-05-15
 84,875000;254,87500;accident;1999-05-15
155,234758;154,87498;accident;1999-05-16
114,914973; 74,87501;intentional;1999-05-16
285,074877;244,87502;lightning;1999-05-16
134,875010;104,87501;accident;1999-05-17
284,890992;184,87498;accident;1999-05-17
255,234779; 64,87499;lightning;1999-05-20
324,874986;224,87501;accident;1999-05-20
164,875009; 64,87499;intentional;1999-05-23
284,878999;174,87499;accident;1999-05-25
135,154835;194,87501;other;1999-05-28
284,875002;234,87499;accident;1999-05-29
 94,914961;184,87498;accident;1999-06-01
292,129865; 95,82000;other;1999-06-02
174,914970;154,87498;intentional;1999-06-02
104,954962; 94,87499;accident;1999-06-02
285,034902;264,87499;other;1999-06-02
304,875014;254,87500;accident;1999-06-02
264,874990;274,87502;accident;1999-06-03
284,875002;274,87502;accident;1999-06-04
204,874993;314,87500;accident;1999-06-04
124,994909;224,87501;accident;1999-06-06
285,114852;334,87497;lightning;1999-06-07
175,434645;234,87499;intentional;1999-06-07
 54,875002;104,87501;accident;1999-06-08
224,994930;274,87502;accident;1999-06-08
184,914956;304,87501;other;1999-06-08
284,902984; 54,87500;lightning;1999-06-09
105,114862;134,87501;intentional;1999-06-09
305,114864;214,87502;lightning;1999-06-09
314,914975;224,87501;lightning;1999-06-09
285,354702;334,87497;lightning;1999-06-09
105,114862;254,87500;intentional;1999-06-09
344,954948;204,87499;lightning;1999-06-13
335,154797;184,87498;accident;1999-06-13
344,994923;204,87499;lightning;1999-06-13
264,954940;284,87500;lightning;1999-06-14
334,874972;154,87498;intentional;1999-06-15
254,875003; 74,87501;accident;1999-06-15
154,994908;174,87499;accident;1999-06-15
 34,882984;244,87502;accident;1999-06-15
254,914978; 74,87501;lightning;1999-06-16
274,875016;214,87502;accident;1999-06-16
175,114845;334,87497;accident;1999-06-16
364,875010;124,87498;other;1999-06-17
334,954922;224,87501;lightning;1999-06-17
294,914963;214,87502;lightning;1999-06-17
325,274736; 74,87501;lightning;1999-06-18
314,875000;214,87502;lightning;1999-06-18
284,890992; 54,87500;lightning;1999-06-19
324,874986;264,87499;lightning;1999-06-19
294,914963;274,87502;lightning;1999-06-19
264,954940;314,87500;lightning;1999-06-19
134,994935;254,87500;accident;1999-06-19
235,154816;254,87500;accident;1999-06-20
 74,954964;214,87502;accident;1999-06-20
175,354695;234,87499;accident;1999-06-20
184,994906;224,87501;accident;1999-06-20
105,034912;254,87500;accident;1999-06-20
 85,154825;244,87502;other;1999-06-21
135,034910;254,87500;accident;1999-06-22
364,914986;154,87498;lightning;1999-06-23
285,114852;244,87502;lightning;1999-06-23
304,914989;244,87502;lightning;1999-06-23
264,954940;304,87501;lightning;1999-06-23
244,914992;164,87501;accident;1999-06-24
274,875016;204,87499;accident;1999-06-24
314,875000;234,87499;lightning;1999-06-24
285,154827;344,87500;lightning;1999-06-24
285,194802;344,87500;lightning;1999-06-24
144,954947;234,87499;accident;1999-06-24
 24,910981;234,87499;other;1999-06-25
244,875017;344,87500;other;1999-06-26
144,994922;234,87499;accident;1999-06-26
274,954966;334,87497;other;1999-06-27
 65,154813;244,87502;other;1999-06-27
 44,914991;194,87501;accident;1999-06-27
304,994939;214,87502;lightning;1999-06-29
284,894989;184,87498;accident;1999-06-29
294,994913;314,87500;lightning;1999-06-29
244,954967;314,87500;lightning;1999-06-29
134,954960;204,87499;other;1999-06-29
 34,954940;204,87499;other;1999-06-29
234,874991;264,87499;accident;1999-06-30
244,954967;324,87499;accident;1999-06-30
244,914992; 74,87501;accident;1999-07-01
275,074891; 84,87500;intentional;1999-07-02
244,954967;274,87502;intentional;1999-07-02
324,954936;144,87500;accident;1999-07-03
294,914963;314,87500;accident;1999-07-03
245,314742;354,87498;intentional;1999-07-03
194,994932;234,87499;accident;1999-07-03
195,034907;234,87499;accident;1999-07-03
285,034902;334,87497;other;1999-07-04
135,114860;194,87501;accident;1999-07-04
274,914991;264,87499;accident;1999-07-07
 74,875014;124,87498;intentional;1999-07-08
 95,314711;254,87500;other;1999-07-08
 95,074861;184,87498;intentional;1999-07-08
 85,274750;244,87502;accident;1999-07-08
325,354686; 74,87501;lightning;1999-07-09
234,874991; 84,87500;intentional;1999-07-09
325,194786;204,87499;lightning;1999-07-09
285,194802;264,87499;lightning;1999-07-09
294,954938;254,87500;lightning;1999-07-09
284,875002;254,87500;lightning;1999-07-09
 95,434636;254,87500;intentional;1999-07-09
294,954938;304,87501;lightning;1999-07-13
285,034902;304,87501;lightning;1999-07-14
 55,114852;234,87499;accident;1999-07-15
 24,914978;194,87501;other;1999-07-15
204,994918;274,87502;accident;1999-07-16
273,116116;324,87499;accident;1999-07-16
224,914980; 94,87499;accident;1999-07-17
285,114852;264,87499;accident;1999-07-17
204,954943;284,87500;accident;1999-07-17
224,914980;334,87497;accident;1999-07-17
184,874981;184,87498;other;1999-07-17
 95,234761;254,87500;accident;1999-07-17
184,954931;194,87501;accident;1999-07-17
324,914961;114,87500;other;1999-07-18
285,234777;344,87500;lightning;1999-07-18
 85,194800;244,87502;other;1999-07-18
184,914956;184,87498;intentional;1999-07-18
 24,914978;214,87502;intentional;1999-07-18
 54,994927;254,87500;other;1999-07-18
 94,954936;184,87498;intentional;1999-07-18
294,914963; 74,87501;accident;1999-07-19
 84,914975;104,87501;accident;1999-07-19
 94,874986;174,87499;intentional;1999-07-19
 84,954950;104,87501;accident;1999-07-19
325,034886;254,87500;lightning;1999-07-19
344,914973;234,87499;lightning;1999-07-19
285,234777;334,87497;lightning;1999-07-19
145,034897;234,87499;accident;1999-07-19
 15,118985;224,87501;other;1999-07-19
204,914968;114,87500;intentional;1999-07-20
274,994941;294,87499;intentional;1999-07-20
254,914978;204,87499;accident;1999-07-20
225,034905;324,87499;accident;1999-07-20
164,914984;234,87499;accident;1999-07-20
224,875005;344,87500;accident;1999-07-21
113,613987; 84,90098;accident;1999-07-22
314,875000;314,87500;other;1999-07-22
204,874993;294,87499;other;1999-07-22
124,874984;184,87498;other;1999-07-22
204,954943;314,87500;accident;1999-07-23
194,954957;374,87500;accident;1999-07-23
174,914970;314,87500;other;1999-07-23
204,994918;194,87501;accident;1999-07-23
254,914978;354,87498;accident;1999-07-24
194,914982;364,87501;other;1999-07-24
224,954955;334,87497;accident;1999-07-24
104,875012;264,87499;accident;1999-07-24
155,034883;174,87499;other;1999-07-24
324,914961;224,87501;lightning;1999-07-25
234,914966;174,87499;accident;1999-07-25
285,074877;304,87501;lightning;1999-07-26
274,875016;224,87501;lightning;1999-07-26
304,914989;234,87499;lightning;1999-07-26
305,034914;214,87502;lightning;1999-07-26
314,914975;214,87502;lightning;1999-07-26
314,954950;214,87502;lightning;1999-07-26
284,878999;204,87499;lightning;1999-07-26
314,994925;214,87502;lightning;1999-07-26
284,875002;284,87500;lightning;1999-07-26
334,874972;254,87500;lightning;1999-07-26
314,914975;234,87499;lightning;1999-07-26
272,676391;324,87499;lightning;1999-07-26
175,194795;334,87497;lightning;1999-07-26
204,914968;354,87498;other;1999-07-26
294,954938;324,87499;lightning;1999-07-26
264,994915;314,87500;lightning;1999-07-26
224,954955;274,87502;lightning;1999-07-26
 95,274736;254,87500;accident;1999-07-26
164,994934;214,87502;lightning;1999-07-26
325,314711; 74,87501;lightning;1999-07-27
305,194814; 74,87501;lightning;1999-07-27
305,234789; 74,87501;lightning;1999-07-27
305,274764; 74,87501;lightning;1999-07-27
305,314739; 74,87501;lightning;1999-07-27
294,954938; 54,87500;lightning;1999-07-27
294,994913;304,87501;lightning;1999-07-27
285,194802;244,87502;lightning;1999-07-27
324,954936;214,87502;lightning;1999-07-27
305,074889;214,87502;lightning;1999-07-27
354,914959;224,87501;lightning;1999-07-27
354,994909;234,87499;lightning;1999-07-27
314,954950;244,87502;lightning;1999-07-27
285,274752;344,87500;lightning;1999-07-27
304,875014;314,85901;lightning;1999-07-27
285,314727;344,87500;lightning;1999-07-27
 84,954950;194,87501;lightning;1999-07-27
134,954960;244,87502;other;1999-07-27
364,994935;154,87498;lightning;1999-07-28
285,234777;244,87502;lightning;1999-07-28
334,874972;244,87502;lightning;1999-07-28
274,914991;224,87501;lightning;1999-07-28
355,034884;234,87499;lightning;1999-07-28
 94,994911;184,87498;intentional;1999-07-28
184,914956;354,87498;lightning;1999-07-29
285,114852;304,87501;lightning;1999-07-30
285,274752;244,87502;lightning;1999-07-30
285,154827;304,87501;lightning;1999-07-31
285,274752;334,87497;lightning;1999-07-31
285,354702;344,87500;lightning;1999-07-31
304,994939;304,87501;lightning;1999-07-31
224,875005;224,87501;accident;1999-08-02
245,034917; 74,87501;other;1999-08-03
144,994922;204,87499;lightning;1999-08-04
 54,875002;114,87500;accident;1999-08-05
175,074870;334,87497;accident;1999-08-06
274,954966;294,87499;accident;1999-08-07
285,154827;244,87502;accident;1999-08-07
214,994944;284,87500;intentional;1999-08-07
174,914970;324,87499;accident;1999-08-07
285,154827;334,87497;accident;1999-08-07
324,874986;334,87497;other;1999-08-07
284,902984;184,87498;intentional;1999-08-08
105,154837;134,87501;intentional;1999-08-09
234,874991;214,87502;accident;1999-08-09
214,875019;294,87499;lightning;1999-08-09
 44,914991;214,87502;accident;1999-08-09
254,914978;334,87497;accident;1999-08-13
195,074882;304,87501;other;1999-08-13
285,314727;334,87497;accident;1999-08-14
245,354717;354,87498;accident;1999-08-14
 74,914989;254,87500;other;1999-08-14
265,194790; 54,87500;other;1999-08-15
264,914965;124,87498;other;1999-08-15
205,034893;274,87502;accident;1999-08-15
 55,074877;244,87502;accident;1999-08-15
 95,154811;184,87498;intentional;1999-08-16
 85,354700;244,87502;accident;1999-08-16
125,034884;224,87501;accident;1999-08-16
 15,154842;224,87501;accident;1999-08-16
 65,194788;244,87502;accident;1999-08-16
225,034905;274,87502;other;1999-08-17
184,954931;184,87498;accident;1999-08-17
244,914992; 84,87500;accident;1999-08-18
255,034904; 74,87501;accident;1999-08-18
145,074872;234,87499;other;1999-08-18
375,114847;114,87500;intentional;1999-08-19
134,954960;144,87500;intentional;1999-08-19
285,154827;264,87499;lightning;1999-08-19
314,875000;224,87501;lightning;1999-08-19
344,954948;234,87499;lightning;1999-08-19
295,034888;314,87500;lightning;1999-08-19
 34,886982;244,87502;accident;1999-08-19
 44,914991;224,87501;other;1999-08-19
124,874984;244,87502;other;1999-08-19
315,034900;214,87502;lightning;1999-08-20
334,914947;244,87502;other;1999-08-20
285,354702;244,87502;lightning;1999-08-20
265,034890;314,87500;lightning;1999-08-20
264,994915;304,87501;lightning;1999-08-20
184,954931;354,87498;lightning;1999-08-20
 54,954952;214,87502;accident;1999-08-20
 95,354686;254,87500;other;1999-08-20
304,962959;324,87499;lightning;1999-08-21
175,514595;234,87499;accident;1999-08-21
 34,890980;244,87502;other;1999-08-21
144,874997; 94,87499;other;1999-08-22
234,874991;274,87502;accident;1999-08-22
264,994915;294,87499;accident;1999-08-22
224,875005;354,87498;other;1999-08-22
124,914959;244,87502;accident;1999-08-22
174,914970;364,87501;accident;1999-08-23
295,034888;204,87499;other;1999-08-23
234,874991;364,87501;intentional;1999-08-23
234,914966;324,87499;other;1999-08-23
 95,394661;254,87500;intentional;1999-08-23
 55,034902;204,87499;intentional;1999-08-23
305,354714; 74,87501;accident;1999-08-24
 65,034888;164,87501;intentional;1999-08-24
304,875014;184,87498;accident;1999-08-24
235,034891;254,87500;intentional;1999-08-24
285,194802;304,87501;lightning;1999-08-24
234,914966;264,87499;lightning;1999-08-24
244,914992;294,87499;other;1999-08-24
214,914994;334,87497;accident;1999-08-24
214,914994;344,87500;accident;1999-08-24
204,994918;284,87500;accident;1999-08-24
254,954953;334,87497;lightning;1999-08-24
 94,874986;234,87499;intentional;1999-08-24
264,874990;244,87502;lightning;1999-08-25
264,994915;284,87500;lightning;1999-08-25
285,234777;304,87501;lightning;1999-08-25
285,274752;304,87501;lightning;1999-08-25
285,314727;304,87501;lightning;1999-08-25
235,074866;254,87500;lightning;1999-08-25
294,954938;214,87502;lightning;1999-08-25
274,914991;214,87502;other;1999-08-25
305,034914;304,87501;lightning;1999-08-25
235,034891;304,87501;other;1999-08-25
265,074865;314,87500;lightning;1999-08-25
 44,875016;214,87502;accident;1999-08-25
 85,394675;244,87502;other;1999-08-25
254,954953; 94,87499;lightning;1999-08-26
274,914991; 64,87499;lightning;1999-08-26
253,653008; 86,36499;lightning;1999-08-26
274,954966;224,87501;lightning;1999-08-26
275,074891;244,87502;lightning;1999-08-26
304,875014;224,87501;lightning;1999-08-26
184,874981;324,87499;other;1999-08-26
254,994928;334,87497;lightning;1999-08-26
 34,894977;244,87502;intentional;1999-08-26
264,954940;124,87498;accident;1999-08-27
234,954941;264,87499;accident;1999-08-27
104,875012;204,87499;accident;1999-08-27
254,994928; 94,87499;accident;1999-08-28
234,914966;184,87498;accident;1999-08-28
204,954943;374,87500;other;1999-08-28
 10,979933;237,52601;other;1999-08-28
285,394677;244,87502;accident;1999-08-29
214,914994;354,87498;other;1999-08-29
205,074868;274,87502;accident;1999-08-29
 64,954938;204,87499;intentional;1999-08-29
104,875012; 84,87500;intentional;1999-08-30
 54,994927;214,87502;intentional;1999-08-30
144,914972; 94,87499;intentional;1999-08-31
355,074859;234,87499;lightning;1999-08-31
195,074882;234,87499;accident;1999-08-31
144,181070; 87,81700;other;1999-09-03
285,034902;244,87502;accident;1999-09-03
244,954967;214,87502;intentional;1999-09-03
264,914965;284,87500;accident;1999-09-03
325,114836;204,87499;accident;1999-09-06
234,874991;244,87502;accident;1999-09-07
224,875005;304,87501;accident;1999-09-07
254,994928;344,87500;accident;1999-09-07
292,130944; 95,82000;intentional;1999-09-08
 74,994939;134,87501;accident;1999-09-09
224,875005;124,87498;other;1999-09-09
214,954969;274,87502;other;1999-09-09
155,034883;224,87501;accident;1999-09-09
124,914959;214,87502;accident;1999-09-09
365,034911;154,87498;lightning;1999-09-13
355,114834;234,87499;lightning;1999-09-13
315,074875;214,87502;lightning;1999-09-13
314,954950;234,87499;lightning;1999-09-13
314,994925;234,87499;lightning;1999-09-13
325,234761;204,87499;accident;1999-09-13
315,034900;234,87499;lightning;1999-09-13
234,914966;274,87502;lightning;1999-09-13
325,274736;204,87499;lightning;1999-09-13
324,954936;224,87501;accident;1999-09-13
195,234782;214,87502;accident;1999-09-13
315,074875;234,87499;lightning;1999-09-14
285,554577;244,87502;lightning;1999-09-14
294,874988;194,87501;lightning;1999-09-14
 55,074877;204,87499;intentional;1999-09-14
 44,994941;194,87501;accident;1999-09-14
 94,954936;244,87502;intentional;1999-09-14
325,394661; 74,87501;lightning;1999-09-15
114,914973; 64,87499;intentional;1999-09-15
285,594552;244,87502;lightning;1999-09-15
285,634527;244,87502;lightning;1999-09-15
275,034916;294,87499;lightning;1999-09-15
294,874988;294,87499;lightning;1999-09-15
334,954922;244,87502;lightning;1999-09-15
285,434652;304,87501;lightning;1999-09-15
184,994906;354,87498;lightning;1999-09-15
174,954945;364,87501;lightning;1999-09-15
 85,034900;194,87501;intentional;1999-09-15
305,394689; 74,87501;lightning;1999-09-16
245,394692;354,87498;lightning;1999-09-16
145,114846;234,87499;other;1999-09-16
114,954948; 64,87499;intentional;1999-09-17
115,354698; 94,87499;intentional;1999-09-17
114,994923; 64,87499;intentional;1999-09-18
234,914966; 84,87500;intentional;1999-09-18
234,954941; 84,87500;intentional;1999-09-18
254,954953;254,87500;accident;1999-09-18
245,034917;324,87499;accident;1999-09-18
 34,898975;244,87502;intentional;1999-09-20
165,034909;214,87502;accident;1999-09-23
 94,914961;194,87501;intentional;1999-09-23
 94,954936;194,87501;intentional;1999-09-23
 65,234763;254,87500;intentional;1999-09-26
144,874997;114,87500;accident;1999-09-27
234,954941;174,87499;accident;1999-09-28
184,994906;184,87498;intentional;1999-09-28
114,994923;214,87502;other;1999-09-29
 65,274738;254,87500;other;1999-09-29
235,114841;254,87500;accident;1999-09-30
144,914972;174,87499;intentional;1999-09-30
 85,434650;244,87502;intentional;1999-09-30
275,034916;244,87502;intentional;1999-10-03
324,910964;324,87499;other;1999-10-03
275,114866; 84,87500;accident;1999-10-04
204,914968;284,87500;intentional;1999-10-04
164,914984; 74,87501;intentional;1999-10-06
305,154839; 74,87501;lightning;1999-10-07
364,954961;154,87498;lightning;1999-10-07
294,874988;234,87499;accident;1999-10-08
 85,314725;244,87502;other;1999-10-08
255,074879; 74,87501;lightning;1999-10-09
134,994935;144,87500;other;1999-10-09
265,154815;304,87501;lightning;1999-10-09
194,914982;194,87501;accident;1999-10-09
135,194810;194,87501;other;1999-10-09
 44,875016;234,87499;other;1999-10-09
294,994913;204,87499;accident;1999-10-10
344,994923;154,87498;accident;1999-11-02
105,154837;124,87498;other;1999-11-03
284,878999; 54,87500;other;1999-11-04
